"","Normal","Tumor"
"ENSG00000013563.14",10.4666544929895,7.73886250417969
"ENSG00000013573.17",55.9471392515269,36.9634627912375
"ENSG00000013588.10",24.8578157408621,94.6181283391567
"ENSG00000013619.15",12.4063285205831,14.5087242935221
"ENSG00000013725.14",3.56302035679303,15.9976633002748
"ENSG00000013810.21",49.4993488722816,21.4952322452834
"ENSG00000014138.10",129.356584647901,202.046150732414
"ENSG00000014164.7",4.66545282710439,8.57365865272845
"ENSG00000014216.16",23.623049753457,24.3406336608107
"ENSG00000014257.17",5.27551792988356,4.54931635509193
"ENSG00000014641.21",11.6226765907916,12.3895729933747
"ENSG00000014824.14",11.6058903352324,22.9193962993512
"ENSG00000014914.21",7.39688256379536,13.5192088204101
"ENSG00000014919.13",1.60146916867639,8.74197285457013
"ENSG00000015133.20",0,31.6678426099061
"ENSG00000015153.15",23.1329476868424,37.608696123704
"ENSG00000015171.21",1300.7501616929,937.503631299114
"ENSG00000015285.12",4.30196284178188,6.50865686891948
"ENSG00000015413.10",0,8.5588763810557
"ENSG00000015475.19",46.7368703143301,39.3693456071198
"ENSG00000015479.20",40.6119162372928,122.722601191207
"ENSG00000015520.15",13.1455085583727,20.5393346937521
"ENSG00000015532.10",3.07957709515529,18.1843150113364
"ENSG00000015568.13",105.322537014685,269.087707183206
"ENSG00000015592.17",0,8.5588763810557
"ENSG00000015676.18",11.4671582136184,22.6734466514314
"ENSG00000016391.11",103.912892329879,68.518928117187
"ENSG00000016402.14",16.6300253062947,3.1268743758506
"ENSG00000016602.9",8.1642613644002,4.28697691534173
"ENSG00000016864.19",10.0271496285155,4.78700346342653
"ENSG00000017260.20",1.98376051866902,24.1964690537369
"ENSG00000017483.16",4.02205855598884,12.431445068235
"ENSG00000017797.13",82.0241807335049,33.282868241863
"ENSG00000018189.13",47.1233818669753,42.0173578710744
"ENSG00000018236.15",12.4742597563888,7.69584743903003
"ENSG00000018280.18",37.7107387371745,55.4218790187667
"ENSG00000018408.15",9.23897357864748,30.9558196660487
"ENSG00000018510.18",81.6993197063381,64.2600209998164
"ENSG00000018610.15",156.98937928661,118.47935245379
"ENSG00000018625.15",13.3283409077448,30.3863776296916
"ENSG00000018699.13",19.5329623758118,2.61097108665681
"ENSG00000019144.20",182.805351598092,132.98844802667
"ENSG00000019186.10",0,14.5500898477947
"ENSG00000019485.14",21.8498689756679,28.1466218715026
"ENSG00000019505.8",15.3478931594633,6.25493017201568
"ENSG00000019582.17",243.487578517901,238.123030147665
"ENSG00000019991.18",19.6549434048783,14.6528023035935
"ENSG00000019995.6",4.75335944688459,18.513222276442
"ENSG00000020129.16",10.4760619840191,12.0274202455282
"ENSG00000020181.18",8.61752649660324,8.93527858955247
"ENSG00000020219.9",8.14872550355987,2.57709012174062
"ENSG00000020256.20",2.84527499763029,32.3343086614205
"ENSG00000020426.11",5.83503024715821,13.3675399605662
"ENSG00000020577.14",9.97840363582778,30.6662279025572
"ENSG00000020633.19",6.35835238199906,22.6473764504896
"ENSG00000020922.13",130.860933635667,129.182938943915
"ENSG00000021300.14",8.13552762379028,4.91670630962277
